category,title,post_slug,image_src,post_content
religion,In the Russian Orthodox Church fear that ' the Russians run out to 2050 year ',in-the-russian-orthodox-church-fear-that-the-russians-run-out-to-2050-year,https://cdn24.img.ria.ru/images/92801/93/928019395_0:320:1331:1069_600x0_80_0_0_9d6fa0bcb38670f46d70a50afa763949.jpg,"<strong>Moscow, 4 Mar-Tmcnet.</strong> The Chairman of the patriarchal Commission on the family, motherhood and childhood protection Dmitri Smirnov fears that living on the territory of Russia, peoples who have given birth to little children, ' run out '. He said that radio stations ' Said Moscow '. Archpriest was asked to comment on the words of the head of the Council of muftis of Russia Ravil Gainutdin that within 15 years nearly one-third of Russians are Muslim. Smirnov considers that these predictions are correct, because Muslims give birth to more children. ' Not Tatars, namely Caucasians. The Chechens have eight people children and Ingush. The Russians run out to the year 2050. Here other peoples will live quite: Chechens, Ingush, Arabs, ""he said. According to priest, it is impossible to change the situation. On data Росстата, the birth rate in Russia fell to 10-year low. For the first time in recent years in the country recorded natural population decline. Vladimir Putin, conveying a message to the Federal Assembly, proposed a new measure to support families — assistance in repaying mortgage."
Religion and worldview,The ROC opened the celebration of the Orthodox books in Kazakhstan,the-roc-opened-the-celebration-of-the-orthodox-books-in-kazakhstan,https://cdn21.img.ria.ru/images/16057/29/160572910_0:567:2779:2130_600x0_80_0_0_859baed3f0990ccdb4c1ca0d3f5394fd.jpg,"<strong>Moscow, 4 Mar-Tmcnet</strong>. The Russian Orthodox Church decided to hold the opening celebration ' Orthodox ' books this year in the Kazakh city of Almaty, said Monday at a press conference at the MIA ' Russia today ', the head of the Editorial Board of the RUSSIAN ORTHODOX CHURCH, Metropolitan Kliment of Kaluga and Borowski Clement ' yesterday I returned from Kazakhstan, from the city of Almaty. Last year we started in Chukotka. Given that this year, special attention is paid to cooperation with neighboring countries, with our compatriots who live there, this year's opening Day Orthodox books we held in Almaty ', Metropolitan Kliment said, adding that in the town was organized by book exhibition-Forum. According to the organizers, the main event in the framework of the annual celebration will be held March 19 at the Cathedral of Christ the Savior in Moscow, where Mayor Sergei Sobyanin and Patriarch Kirill will meet with children and will be handed to them books and sweets. After this, in the Auditorium of the church councils of the Temple of Christ The Savior will be submitted to the children's performance, associated with the history of Moscow. The event will be visited by more than 1300 students from Moscow, the Moscow region and surrounding areas, including children from large families and children with disabilities. ' in Moscow schools, libraries, hundreds of events will be held in parishes, on the book. Tens of thousands of books these days we will hand out free-pass and in social service agencies, schools, and libraries simply will hand out to people ', said Metropolitan Kliment. in particular, according to him, the program will be launched in March ' Young Pushkin ', timed to coincide with the 220- anniversary of the birth of classic. ' We will conduct various activities for youth, so that they became acquainted with the works of Russian classics, learned to work with pen, including met with spiritual, hagiographic literature ',-said the head of the Publications Board. In Russia in the framework of the day of Orthodox books will host over 5 thousand various activities including exhibitions, round tables, presentations. ' us in Moscow within the framework of the celebration of Orthodox books-Although this is not a day, and almost ' month ' Orthodox books-more than 320 events in libraries, schools, houses of culture, universities ... Children, young people learn not only with new books, but also with the history of our city, our country. Orthodox books is a wonderful opportunity for people to get to know your past-past of his people, his city, and learn about the past, sought to ensure that the City developed and grew better ', said at a press conference the Deputy chapter Department of national policy and regional cooperation Moscow, Konstantin Blazhenov."
Metropolitan Hilarion,Metropolitan Hilarion appreciated preaching ' spiritual ' United States Presidents,metropolitan-hilarion-appreciated-preaching-spiritual-united-states-presidents,https://cdn22.img.ria.ru/images/153306/09/1533060907_0:215:2878:1834_600x0_80_0_0_1d02647b345d0a90a3723874d7f6fc36.jpg,"<strong>Moscow, 4 Mar-Tmcnet</strong>. Sermons of the famous Protestant preacher Billy Graham, who was nicknamed ' confessor ' United States Presidents, the spirit and clear are Orthodox believers in Russia, said the head of the Department for external church relations of the Moscow Patriarchate, Metropolitan Hilarion on presentation of the collection of sermons by Billy Graham in Russian ' Billy Graham loved Russia and not ashamed of it. Despite the fact that the cold war was, he didn't just come to our country, but also repeatedly talked about her experiences of staying in it. He spoke about this before wide audiences, including the United States, ""said Metropolitan. Sermon, according to him, listened to representatives of different Christian denominations and religions, Graham was able to convince unbelievers of the people-many people ' through his sermon learned of God '."
United States output of the INF Treaty,Putin signed a decree to suspend execution of the DRSMD,putin-signed-a-decree-to-suspend-execution-of-the-drsmd,https://cdn23.img.ria.ru/images/155154/28/1551542888_0:0:2605:1465_600x0_80_0_0_6ee02231488c38e8554fba550873af03.jpg,"<strong>Moscow, 4 Mar-Tmcnet</strong>. Vladimir Putin signed a decree suspending Russia's compliance with the Treaty on the Elimination of intermediate-range and shorter-range missiles (DRSMD), the press service of the Kremlin document entered into force from the date of signing. Notes that Russia will suspend execution of the Treaty until the United States admitted their violations of obligations under the agreement or to its termination. While Russia has no plans to place the subject DRSMD missiles at border territories, RIA Novosti said first Deputy Chairman of the Committee The Federation Council's International Affairs Vladimir Jabarov. in his view, the United States now will start to offer Russia different options save the DRSMD to include new Member States. In 1987 the year the USSR and United States signed the Treaty on the Elimination of medium-and shorter-range missiles. By June 1991-th treaty was completed: the Soviet Union destroyed the 1846 missile complexes, United States, 846.2 February, however, after a series of mutual accusations breach of contract, Donald Trump announced the withdrawal from DRSMD. At the same time, Russia has repeatedly stated that strictly abides by its obligations under the agreement."
Radio Sputnik,' Itself not to sack ' Poroshenko. Political scientist on embezzlement in Ukrainian army,itself-not-to-sack-poroshenko-political-scientist-on-embezzlement-in-ukrainian-army,https://cdn24.img.ria.ru/images/155065/31/1550653178_0:0:801:450_600x0_80_0_0_befe200d01a85d8b7b0bbb50519d368f.jpg,"The President of Ukraine Petro Poroshenko said that sacked the Deputy Secretary-General of the national security and Defense Council (NSDC) Oleg Gladkovskogo after the publication of the investigation of theft in procurement in the Defense Ministry, the Ukrainian Parliament previously requested Commission of inquiry to investigate the media about the theft in the army and involvement environment Poroshenko. ' before leaving for Nikolaev I signed a decree dismissing Oleg Gladkovskogo from the post of first Deputy Secretary of NSDC. Also it was removed from the post of head of the Interdepartmental Commission on military and technical cooperation and export controls ', Poroshenko said during a working visit in Mykolayiv region. the President also asked the national anticorruption the Bureau investigate. ' I publicly appeal to the anti-corruption Bureau to investigate high-profile publication and put all the dots above the ' i '. If someone is to blame-accountable ', ""added the President. Sputnik radio analyst, Economist Alexander Dudchak commented on these statements.          In February the national anti-corruption Bureau opened a criminal case of theft in the defense sector. This came after journalists issued a Bihus.info material, which uncovered the scheme of large-scale theft in the Defense complex, to which allegedly involved officials close to Poroshenko. Candidate for the post of President of Ukraine, leader of ' Homeland ' Yulia Tymoshenko declared impeachment Poroshenko. However, the Parliament revoked the forms for collecting signatures in support of this procedure."
Religion and worldview,' New church ' of Ukraine began the transfer of foreign parishes of Constantinople,new-church-of-ukraine-began-the-transfer-of-foreign-parishes-of-constantinople,https://cdn24.img.ria.ru/images/154938/10/1549381082_0:229:3072:1957_600x0_80_0_0_fd49f5eaa0c527ddc55cfc23c9c39c64.jpg,"<strong>Moscow, 5 Mar-Tmcnet.</strong> ' New church ' of Ukraine began the process of transferring their foreign parishes Constantinople. In an interview with the ' Ukrainskaya Pravda ' stated the head of the ' new church ' Epiphanius Dumenko. ' now, for example, in Europe there are many parishes that have expressed a desire to obey the Ecumenical Patriarchate ', Dumenko said. the process should be gradual and peaceful. ' there are some communities that do not want to move. But we will carry on a dialogue with them, ""added Dumenko. ' new church ' of Ukraine was established on ' unification ' Cathedral in Kiev in December 2018 year in the merger of two non-canonical Church structures operating in Ukraine. The head of the new ' autocephalous church ' became ' Metropolitan ' Epiphanius Dumenko. The canonical Ukrainian Orthodox Church headed by Metropolitan Onuphrius, refused to participate in this event. In the Russian Orthodox Church called the canonical value ' Assembly ' in Kiev null and void, and the possibility of recognizing Epiphanius other local churches are hardly feasible."
Accident,Works of history. Salisbury celebrate second year from the date of birth,works-of-history-salisbury-celebrate-second-year-from-the-date-of-birth,https://c.pxhere.com/photos/a5/03/china_xi_an_mausoleum_emperor_qin_terracotta_army_buried_army_work_of_art-1047749.jpg!d,"Independence day celebrations in the streets of Salisbury. In a sense, to them not a soul. To shine nachishhen Spire. And all of a sudden though ' GRU agents ' Peck. The individual words of gratitude to local residents for the fact that at least they were not from Britain's premiere. Rare city in the Kingdom receives this honor. However, none of them can, and eating from a military laboratory boast. Sorry, the opening of this House not yet solemnly celebrating. 13 thousand hours spent on his ' sterilization ' is removed all the way down to pets. But not settled. But promised that it will be someone live-happily ever after. But already not exactly his former master. To him, they say, has become worse. Where is does not say. No one knows whether he was ever better. And not only after the ill-fated pizzerias, and in principle. His daughter though would be revealed. Lost, stray, invasive and deeply ugnetennuju, but live. ' I want to go back ', ""she said then. And those were the only words she said and from myself personally. Probably too sincerely and not as agreed. Therefore it was removed. With, or without, but Salisbury is still experiencing today the first anniversary of the second birth. Not that a holiday, but a sign. What he saw before the March 4, 2018-th year? Cathedral, Stonehenge, tourists, ordinariness. And now-tourists there, but there's a world fame. Thanks to him and 234 is known to all in the whole world. And 234 and 234, not six, not seven-it is clear to everyone. Although it is not clear how much of their still-these ' grushnikov-liquidators ': two, three, five, seven? Since then Britain has lived by its special account and a special calendar. January, February, April and Sergei Skripal had not arrived, because Mae began to attack and so it will be up to Brexit'a. Renaming has earned himself and Salisbury. For example, in Petrovo-Boshirsk. Or, to keep it from ending in Krjenberi. What does it mean to ' Cranberry '. Razvesistaja ' Cranberry ' about Russians. Because the cloudy spring day has changed completely, not only this town. In this place begs for something dramatic global, they say, ' Mir '. But the world just stayed the same. Just got out in the West outside everything there before at least tried to hide. Without regaining consciousness, they deprived themselves yet and the subconsciousness. They have revealed. There is now white spots. Some are black. Known to all. And even more than it should. Options ' reprisals ' Skripaljami so much that everyone can choose according to their own tastes, inclinations, fears, level of Russophobia, knowledge of Russian traditions, education and IQ. London have turned the classical works of history. The idea of this tale, and maybe not the tale, will understand not only adult, but even karapuz. You can sculpt anything you like. But only from Russia is an enemy. However, this provocation, even with all of our innocence to it, still allowed us to display your magnanimous nature. In fact, it turned out that we were even a traitor."
United States output of the INF Treaty,In the State Duma explained why Russia is suspending execution of DRSMD,in-the-state-duma-explained-why-russia-is-suspending-execution-of-drsmd,https://cdn23.img.ria.ru/images/97005/92/970059260_0:188:3000:1876_600x0_80_0_0_56a6be5291d251356d681170e07029ce.jpg,"<strong>Moscow, 4 Mar-Tmcnet</strong>. The suspension of the RUSSIAN compliance with the Treaty on the Elimination of intermediate-range and shorter-range missiles (DRSMD) dictated by the need to respond to the actions of the United States, which ignored international law, said Deputy Chairman of the State Duma Committee on defense Yuriy Shvytkin earlier Russian President Vladimir Putin signed a decree suspending Russia's compliance with the Treaty on the Elimination of intermediate-range and shorter-range missiles. ' I fully support the President's decision. In my opinion, it is urgent and necessary counter action relative to the United States that flout all norms of international law, the need to observe the effect of DRSMD and trying to shift responsibility ... by blaming all over Russia. Of course, in this situation, the choice may not, except a decision that signaled the President by his decree, ""said RIA Novosti Shvytkin. in recent years, Moscow and Washington regularly accuse each other of violating the Treaty on missiles (DRSMD). The main claim to the rocket-United States 729 m. At the same time, Russia has repeatedly stated that strictly complies with its obligations under the Treaty. Foreign Minister Sergei Lavrov earlier pointed out that Moscow has a very serious questions to the United States over the execution of the agreement by the Americans. According to him, the United States on charges of violating Moscow DRSMD are unsubstantiated, and causing concerns from Washington raketa m 729 was tested on the Treaty permitted range. the President of the United States Donald Trump said earlier that Washington February 2 starts the procedure exit DRSMD. As pointed out by the Secretary of State Mike Pompeo, ' if Russia will not return to full and verifiable compliance with the Treaty within a period of six months ', the document will be cancelled."
Religion and worldview,A resident of the Udmurt Republic should demolish the Church which he built,a-resident-of-the-udmurt-republic-should-demolish-the-church-which-he-built,https://cdn25.img.ria.ru/images/realty/39718/45/397184569_0:156:3000:1844_600x0_80_0_0_666db222140634f3e7e5839f5c6d7c10.jpg,"<strong>UFA, 4 Mar-Tmcnet</strong>. A court decision in one of the villages of Udmurtia will be demolished Church, erected in violation of the law by a local resident, the Court attempted to prove that this is a two-story garage, it was reported in the Glazovskom District Court. Jarskogo administration lawyers court district Udmurtia demanding to recognize unauthorized construction and demolish the Church in honor of St. Nicholas, built by a local resident on your own site on your money. The Court allowed the claim district City Hall, and the building will be demolished. it is noted that the reason for the construction of the Court did not find because the building does not meet the parameters set by the documentation for the planning of the territory, the rules of land use. ' by the decision of the Court the claims of the administration of the region are satisfied, the property is recognized as unauthorized construction, a resident of the area, built the facility should carry it at his own expense. The respondent appealed the decision to the Supreme Court, but the decision of Udmurtia Glazovsky Court left without changes, it came into force, the Court explains."
Juan Guaido,Bolton above. United States announced the formation of a coalition to overthrow Maduro,bolton-above-united-states-announced-the-formation-of-a-coalition-to-overthrow-maduro,https://cdn25.img.ria.ru/images/155146/61/1551466155_0:298:3108:2046_600x0_80_0_0_b756c46884e1805a71bc3fb9cee07020.jpg,"What exact match their names. And does not need the second syllable ' on ' to ' y '. It seemed, where too louder and krasnorechivej, if the United States and so on are hysterical cry broke down the Caracas, demanding surrender. And he succeeded another Bolton above. Higher than Trump. Even one such imagined did not allow. And this direct text announced the creation of a ' coalition of the peaceful overthrow of Maduro '. And no it's not an oxymoron-' peaceful overthrow '. The same sustainable expression as ' American democracy '. Like the one with the other is not fit. But they are incompatible with it all. ' I'd like to see a coalition broad enough as far as we can gather, to change all the corrupt regime. That's what we're trying to do ', ""said United States presidential advisor on national security. With Yugoslavia is known: If Washington started talking about the Coalition, then would bomb. At least, want. What should I do? Planned for good when ordered Venezuela: ' nakosja-vykusi '. She herself refused to deepthroat ' humanitarian ' bait. Have to feed her lead. All according to the rules of poaching fishing. If not, you have to take are dynamite. And if Bolton is not Trump. But Trump another morning 28 February, hoping that Kim Jong-UN with him necessarily something happens and Bolton already knew that he would not allow. And not allowed, called MEDIA the culprit Hanoi failure. ' Hawk ' to the roots of graying hair. He they stand up on end in the word ' diplomacy '. He and after exposing tubes Powell said the most important thing is the result. And then it turned out good. But if Iraq they at least came up with ' weapons of mass destruction ', and for Libya-' Arab spring ', with Venezuela decided not to bother. Why, if she is his Washington internal affair because ' this country is in our hemisphere ', ""citing the doctrine of Monroe, does not hide the exasperation Bolton, because it is in their hemisphere, like a splinter. Because they can not sit still and quietly, and they themselves are not. But found Guaido. Thought that with Venezuela and that's enough. ' Not enough ', is trying to get out of it from the American appeal the coalition allies. But this is because United States not yet used for their persuasion your main argument. If you're not with us, and you will receive ' Juan '. By the way, Juan, lost somewhere in the vast Latin America, announced that he will come home. Now for the most opportune moment. Because the war-torn and Carnival on a schedule. For a week he loaded his. Let it not such a sprawling and exuberant, as in Brazil, but for the sake of it and here lay a case and everybody dancing. So Juan here and not notice. Though just in case it is better to return as Kerensky had escaped. Also because-temporary. You can not in dress-swimsuit. The main thing is that in his: with Crown and with tinsel. And no one will say that the Guaido is naked. All just see that this is a miracle in feathers."
Religion and worldview,Authorities: ' private ' Chapel in Udmurtia built former priest,authorities-private-chapel-in-udmurtia-built-former-priest,https://cdn21.img.ria.ru/images/150735/35/1507353563_0:160:3076:1890_600x0_80_0_0_59343b1b4387aee336e166caf752e01d.jpg,"<strong>UFA, 4 Mar-Tmcnet</strong>. The Church in the village of Pudem in the Udmurt Republic in its stead built devoid of Sana, the priest, and the decision to sue the demolition of the building was made after numerous complaints from local residents, told RIA Novosti Earlier representatives of the local authorities. It was reported that the Court asked the lawyers administration Jarskogo region of Udmurtia with demanding that the unauthorized construction and demolish the Church in honor of St. Nicholas, built by a local resident on your own site on your money. The Court allowed the claim district mayoralty, recalling that during construction of the buildings were violated standards for fire safety, the building does not meet the parameters set by the documentation for the planning of the territory, the rules of the land. The villagers, who built object, trying to prove that it is a two-storey garage, but couldn't, and now must carry at their own expense. According to the representative of the administration of Jarskogo area, the decision to go to court was made after numerous complaints of villagers Pudem the man who built the temple. ' we learned that he's a former priest, Izhevsk diocese has deprived his Orthodox Sana for drunkenness. Now he claims that the temple belongs to the Canadian diocese. Locals complain about his immoral behavior. In 2016, he even prosecuted for disorderly conduct in a public place ', RIA Novosti was told by a representative of City Hall Glazovsky district region. According to him, an unpleasant situation occurred in the village during the Kreshhenskih baths. ' while many already bathed in pools, lighted by a local priest, this man came in drunk, holding a strange icon, trying to highlight the font. And when the police began to carry off, he loudly cursing, foul and behaved indecently ', the source said."
United States output of the INF Treaty,"Kosachev stressed that Russia does not disconnect, DRSMD and suspends its",kosachev-stressed-that-russia-does-not-disconnect-drsmd-and-suspends-its,https://cdn21.img.ria.ru/images/152600/62/1526006270_0:20:2734:1558_600x0_80_0_0_357f9b99d2fa3f889ffc2544c27d17e7.jpg,"<strong>Moscow, 4 Mar-Tmcnet</strong>. Russia had decided to suspend the fulfilment of the obligations under the Treaty on Elimination of intermediate-range and shorter-range missiles (DRSMD), and not break it, Moscow does not hand down and hopes common sense vis-à-vis the West, said the head of the Federation Council Committee on International Affairs Konstantin Kosachev. previously, Putin signed a decree suspending Russia accomplish DRSMD. According to the Decree, Russia will suspend execution of the DRSMD until the United States admitted their violations of treaty obligations or prior to its termination. ' Key-what is suspending our commitments on DRSMD rather than its gap. Russia not lowers his hands and hopes common sense with our counterpart in the West. However, in recent years, it's almost never worked ' Kosachev wrote on his Facebook page. According to the Senator, the Decree of the President of the RUSSIAN FEDERATION to suspend performance of the contract is the fulfillment of the promise. ' Russia until the very end trying to keep contract and offered to solve his fate in an open dialogue, presented a review of military experts and journalists, the controversial missile, which said Americans, explaining their way out of DRSMD ',-he said. Kosachev voiced confidence that Russia It would not be the first to go on the deployment of its missiles against targets in Europe, as against missile control posts and decision-making centres in the territory of the United States. in recent years, Moscow and Washington regularly accuse each other of violating the Treaty on missiles of medium and shorter-range missiles (DRSMD). The main claim to the rocket-United States 729 m. At the same time, Russia has repeatedly stated that strictly complies with its obligations under the Treaty. Foreign Minister Sergei Lavrov earlier pointed out that Moscow has a very serious questions to the United States over the execution of the agreement by the Americans. According to him, the United States on charges of violating Moscow DRSMD are unsubstantiated, and causing concerns from Washington raketa m 729 was tested on the permissible contract range of United States President Donald Trump said earlier that Washington February 2 begins to exit the procedure DRSMD with Russia. As pointed out by the Secretary of State Mike Pompeo, ' if Russia will not return to full and verifiable compliance with the Treaty within a period of six months ', the document will be cancelled."
Radio Sputnik,"A tale of lies and without a hint: take ' Hitler Youth ', they are kids!",a-tale-of-lies-and-without-a-hint-take-hitler-youth-they-are-kids,https://cdn22.img.ria.ru/images/151923/20/1519232062_0:174:3023:1874_600x0_80_0_0_05c0e9fe7ac486ed23833b1561bf88d1.jpg,"The crucial role of the Soviet Union in the defeat of Nazi Germany is haunted by the European psevdoistorikam. Especially to journalists. Particularly in Spain. For the second time in two weeks the newspaper ABC publishes texts slovoohotlivyh ' prospectors '. First, one of them admired Spanish ' Blue Division ', consisting of the Wehrmacht (which together with this most Wehrmacht shamefully finished his days). Now another started to regret the defenders of Berlin caught up under the onslaught of the Red Army, and at the same time and talk, who vodruzhal the banner over the Reichstag in May 1945 year. Their small knowledge author ABC compensates large inferiority complex. It is clear that the Spaniards in connection with the second world war to write especially nothing, so we need to write about the Russians, but to reduce their role to winners ' no ' level. For example, in the very first lines you can tisnut the word ' allies ': they supposedly inevitable stepping on Berlin in the spring of 1945. It's a shame the same Europeans that the storming of Berlin was exclusively Soviet military operation. And no one else, except the Red Army, did not take it. It then ' partners ' contract ' delezhku '. And without the Russians cannot do, then you can ' tip ', that is not so, it was difficult to take Berlin, because it defended the elderly and children from the ' Hitler Youth '. Which is pretty pathetic. But even this liar zakompleksovannogo breaks down baby truth. That the Reichstag was turned into a fortress and held it until the last is not children's hands. And that the building hoisted Soviet flag. Apparently the pokusav nails from anger, author of the FAA decided to talk at least about something. For example, that raising the banner over the Reichstag was not in that day, and in another, that famous photograph, which captures this moment, unabashedly staged. And even that it was taken only because Russians remembered how spectacularly the Americans removed the banner raising on Iwo Jima, and agreed to make no less than impressive photograph. All. On ' Spanish fantasy ' ended. Apparently, the tears of the author. Because it probably would write that no Soviet banner over the Reichstag was not that Americans were on the roof and put up your flag. As on Iwo Jima, only better!"
Dmitry Medvedev,"Medvedev said the talks in Sofia, candid and constructive",medvedev-said-the-talks-in-sofia-candid-and-constructive,https://cdn24.img.ria.ru/images/155154/00/1551540017_0:274:3091:2013_600x0_80_0_0_810e24a12bb772a9460c7979cd6278da.jpg,"<strong>Sofia, 4 Mar-Tmcnet</strong>. Russian-Bulgarian talks were held in a frank and constructive manner, said the Prime Minister of the Russian Federation Dmitry Medvedev. ' our dialogue-it always passes in a frank way, totally constructive. And we are very much discussed our bilateral agenda, interregional contacts. Hopefully, outlined plans for the future, ""Medvedev said at a press conference on the results of the Russian-Bulgarian negotiations. He stressed that the parties reaffirmed their intention to develop bilateral contacts in all directions, Medvedev also expects that Commission of Russia and Bulgaria in their work will be able to analyse the current state of bilateral relations."
Religion and worldview,The hostess ' private ' Church explained why in a court building was named garage,the-hostess-private-church-explained-why-in-a-court-building-was-named-garage,https://cdn22.img.ria.ru/images/realty/40536/85/405368586_0:160:3072:1888_600x0_80_0_0_0fe8c1b2f58a37db11f7d418b6cdb7d6.jpg,"<strong>UFA, 4 Mar-Tmcnet</strong>. Rufina Ilchenko, wife of ex-priest, which the Court in Udmurtiya ordered to demolish ' private church ', built on its own site, reported that the building-House shrine, built on the second floor of the garage. It was reported previously that the Court lawyers Jarskogo administration region of Udmurtia with demanding that the unauthorized construction and demolish the Church in honor of St. Nicholas, built by a resident of the village of Pudem on your own site on your money. The Court allowed the claim district mayoralty, recalling that during construction of the buildings were violated standards for fire safety, the building does not meet the parameters set by the documentation for the planning of the territory, the rules of the land. The villagers, who built object, trying to prove that it is a two-storey garage, but couldn't, and now must carry at their own expense. Local authorities explained to RIA Novosti that ' private church ' built devoid of Sana, the priest, and the decision to sue on demolition came after numerous complaints from local residents. According to the wife of ex-priest Rufina Ilchenko, build an object family dates back to the year 2010 with the permission of the fire departments and the Chief Architect of the district, but with time for some strange reason them, local authorities ' conspiring ' against them ' we have all the evidence that we can build on your own site, that we want to. This building was built as a garage, but eventually decided to move to the second floor of a House Temple, which we had to do this in my house, and installed over the building of the great Church dome. Object cost us a million rubles and it for private use, we don't come no Congregation, service, because the husband has no right to it, ""she told RIA Novosti spouse Ilchenko."
Politics,Putin signed a decree to suspend execution of the DRSMD,putin-signed-a-decree-to-suspend-execution-of-the-drsmd,https://cdn23.img.ria.ru/images/155154/28/1551542888_0:0:2605:1465_600x0_80_0_0_6ee02231488c38e8554fba550873af03.jpg,"<strong>Moscow, 4 Mar-Tmcnet.</strong> Vladimir Putin signed a decree suspending Russia's compliance with the Treaty on the Elimination of intermediate-range and shorter-range missiles (DRSMD), the press service of the Kremlin document entered into force from the date of signing. Notes that Russia will suspend execution of the Treaty until the United States admitted their violations of obligations under the agreement or to its termination. While Russia has no plans to place the subject DRSMD missiles at border territories, RIA Novosti said first Deputy Chairman of the Committee The Federation Council's International Affairs Vladimir Jabarov. in his view, the United States now will start to offer Russia different options save the DRSMD to include new Member States. The decision to suspend implementation of the agreement commented on in both houses of the Russian Parliament. So, a member of the International Committee of the Federation Council Oleg Morozov said that this decision was forced measure. ' Ridiculous knocking on closed doors, such, for which you want to cheat. The question is not in the arms race, and the sufficiency of means of self-defence when opponent violates the agreement, ""said Senator. Actually, the response from Moscow on breach United States already have, said Morozov. ' It is asymmetrical:, including costs. And whether the United States wants to aimlessly Stoke banknotes own fears — that's their business, ""concluded the policies. The decision of the President also expressed support in the Duma. Deputy Chairman of the Defense Committee Yuri Shvytkin called Putin's Decree dictated by necessity and counter action in relation to the United States that flout all norms of international law. ' course, in this situation, the choice may not, except the solution, which outlined the President by his decree, ""said RIA Novosti Shvytkin. In turn, a member of the Federation Council Committee on defense and security, Franz Klincevich said that Russia still considers it necessary to resume DRSMD. ' do not think that the United States return to the discussion of the future that may be the Treaty, they are after all this started not to renew it, ""he said. ' I have almost no doubt that the contract will not be renewed,"" stressed Senator. Klincevich also said that Russia now must begin to ' clearly thinking ' how to ensure their safety in case of a complete exit of United States DRSMD. ' we already have the means, we have to ensure our national security, which is our priority. But this segment, intermediate-range and shorter-range missiles, we have not closed and we will have to close, there's no getting around it, ""he added. First Deputy Chairman of the State Duma Committee on defense Leonid Krasov added in an interview with RIA Novosti that resuscitation of the Treaty it is possible to only on the initiative of the United States, but on the basis of dialogue, rather than monologue ' exclusive ' power. According to him, Russia will not allow one goal games. He also noted that Russia will no longer be like ' trying to catch up and overtake America ' because its available There are the latest weaponry."
Politics,Russia responded to the suspension of the execution of DRSMD,russia-responded-to-the-suspension-of-the-execution-of-drsmd,https://cdn24.img.ria.ru/images/155153/95/1551539536_0:0:3076:1731_600x0_80_0_0_99eeae1b06977f78c9fa9b6be30349e4.jpg,"<strong>Moscow, 4 Mar-Tmcnet.</strong> Russia responded to the President's decision to suspend implementation of the Treaty on the Elimination of intermediate-range and shorter-range missiles (DRSMD). Russia shall suspend performance of the contract until the United States admitted their violations of obligations under the agreement on or before its termination. While Russia has no plans to place the subject DRSMD missiles at border territories. The decision to suspend the agreement commented in both houses of the Russian Parliament. So, a member of the International Committee of the Federation Council Oleg Morozov said that this decision was forced measure. ' Ridiculous knocking on closed doors, yes even in such that you want to cheat. The question is not in the arms race, and the sufficiency of means of self-defence when opponent violates the agreement, ""said Senator. Actually, the response from Moscow on breach United States already have, said Morozov. ' It asymmetric, including costs. And whether United States aimlessly Stoke banknotes own fears — that's their business, ""concluded the policies. The decision of the President also expressed support in the Duma. Deputy Chairman of the Defense Committee Yuri Shvytkin called Putin's Decree dictated by necessity and counter action in relation to the United States that flout all norms of international law. ' course, in this situation, there can be no other way, In addition to this decision, which marked the President by his decree, ""said RIA Novosti Shvytkin. In turn, a member of the Federation Council Committee on defense and security, Franz Klincevich stressed that Russia still considers it necessary to resume DRSMD. ' do not think that the United States will return to the discussion of the future, which may be in the Treaty, they are after all this started not to renew it, ""he said. ' I have almost no doubt that the contract will not be renewed,"" believes Senator. Klincevich also said that Russia now must begin to ' clearly thinking ' how to ensure their security in the event of the full release of United States DRSMD. ' we already have the means, we have to ensure our national security, which is a priority for us. But this segment, intermediate-range and shorter-range missiles, we have not closed and we will have to close, there's no getting around it, ""he said. First Deputy Chairman of the State Duma Committee on defense Leonid Krasov added that resuscitation of the contract is possible only on the initiative of the United States, but through dialogue, rather than monologue ' exclusive ' powers. ' But I would also say that one goal games Russia will not allow ', explained in comments to RIA Novosti Krasov. He also noted that Russia will no longer, as once, ' trying to catch up and overtake America ' because it have the latest equipment. According to him, Russia is now a completely different approach. The parliamentarian recalled that domestic armament and military equipment have to shoot as much as possible, striking precisely and ' old ' faster."
Dmitry Medvedev,Medvedev: Russia and Bulgaria share common views on historical events,medvedev-russia-and-bulgaria-share-common-views-on-historical-events,https://cdn25.img.ria.ru/images/155154/23/1551542324_0:204:3260:2038_600x0_80_0_0_f10f7b30d223ef45d44cac9d02091245.jpg,"<strong>Sofia, 4 Mar-Tmcnet</strong>. Russia and Bulgaria share common views on many things, in particular, on historical events, said the Prime Minister of the Russian Federation Dmitry Medvedev. ' our countries relate similar views on many things. I mean, first of all, historical events, ""Medvedev said at a press conference on the results of the Russian-Bulgarian negotiations. He recalled that Bulgaria last year noted the 140 anniversary of the end of the Russo-Turkish war, and in the current country note 140 anniversary since establishment of diplomatic relations."
EU,Medvedev deplored the lack of joint Intergovernmental Commission with a number of EU countries,medvedev-deplored-the-lack-of-joint-intergovernmental-commission-with-a-number-of-eu-countries,https://cdn24.img.ria.ru/images/155154/00/1551540017_0:274:3091:2013_600x0_80_0_0_810e24a12bb772a9460c7979cd6278da.jpg,"<strong>Sofia, 4 Mar-Tmcnet</strong>. The lack of contacts between Russia and some EU countries at the level of intergovernmental commissions are negative practices, since it says that countries have doubts about each other, said Prime Minister Dmitry Medvedev."
