category,title,post_slug,image_src,post_content
Religion and worldview,"Roskachestvo describe, how to choose good grits and butter to lent",roskachestvo-describe-how-to-choose-good-grits-and-butter-to-lent,https://cdn24.img.ria.ru/images/150510/63/1505106395_0:0:3072:1728_600x0_80_0_0_3b6dd7737143a6abffeec438447fbab4.jpg,"<strong>Moscow, 12 Mar-Tmcnet</strong>. New Roskachestvo about products for Lent: what rice will come out crumbly, how to choose buckwheat and what to look for when buying cooking oil. Medium grain rice more short and wide, its grains stick together a little, but so dish is more gentle. This variety is suitable for soups, risotto, paella, experts say. With regard to kruglozernogo rice, he, according to specialists in finished form is a creamy mass, so it's ideal for cooking cakes, viscous cereals and puddings. ' when selecting rice grains Note: they must be intact (not stab), one length and form, and the packaging must not contain Peel. Also pay attention to the date of filling of rice-rice than fresh, so it better. The color of the beans should also be uniform: If caught in rice grains of green color, it means that the figure is not mature enough, ""recommend experts. When choice of buckwheat experts advise to pay attention to the form of cereals: buckwheat kernel should be solid, but not chipped. ' The smaller buckwheat in black or released by the colour of cores, so it is cleaner and better sifted ', according to the organization. You must also appreciate the color of buckwheat. After thermal treatment, she acquires a rich chocolate color-this is the rump and worth buying."
Religion and worldview,MEDIA: Poroshenko will help Ukraine buy property on Constantinople,media-poroshenko-will-help-ukraine-buy-property-on-constantinople,https://cdn25.img.ria.ru/images/153209/68/1532096892_0:418:2801:1993_600x0_80_0_0_86b999e7bc536ebe751281742f28eb70.jpg,"<strong>Moscow, 12 Mar-Tmcnet</strong>. Ukrainian President Petro Poroshenko by agreement with the Patriarchate undertook to facilitate the acquisition by the Ukraine mission of Constantinople buildings and other objects of the real estate, presents the text of the agreement, provided by the administration of the head of the Ukrainian State Agency ' Ukrainian News ' Poroshenko and Bartholomew in Istanbul on November 3 had signed the agreement on cooperation and interaction, the text has not yet been published. Agreement was reached despite promises Poroshenko that neither he personally nor authority in General will not interfere in church matters. In early December, Poroshenko denied the Administration the Agency ' Ukrainian News ' to provide the text of the agreement. ' in accordance with the purpose of the agreement Ukraine will contribute to ... acquisition in accordance with the legislation of Ukraine mission of the Ecumenical Patriarchate in Ukraine, namely ' mission of the Ecumenical Patriarchate in Stauropegic Ukraine, buildings and premises, and other properties necessary for the functioning of the missions ' Stauropegic Ecumenical Patriarchate in Ukraine ',-leads the Agency in the text of the agreement Tuesday in Kiev, 15 December, on the initiative of the President of Ukraine Petro Poroshenko and the Patriarch of Constantinople Bartholomew passed the ' unification ' Cathedral, which involved mainly representatives of disputed Church structures. Only two bishops the canonical Ukrainian Orthodox Church came to this event. After they were excluded from the canonical UKRAINIAN ORTHODOX CHURCH and deprived of their dignity. ' Unification ' Cathedral chapter elected new ' autocephalous church '-' Metropolitan ' uncanonical Church structure Epiphanius Dumenko. In the Russian Orthodox Church feel puny canonical value ' Assembly ' in Kiev, and the possibility of recognition of Epiphanius in the Orthodox world, called hardly feasible. Ukrainian authorities expect to receive in early January from the Ecumenical Patriarchate tomos of autocephaly of ' ' newly formed structures."
Religion and worldview,The ROC established patriarchal character ' for his contribution to the development of Russian literature ',the-roc-established-patriarchal-character-for-his-contribution-to-the-development-of-russian-literature,https://www.publicdomainpictures.net/pictures/20000/nahled/roc-star.jpg,"<strong>Moscow, 12 Mar-Tmcnet.</strong> Patriarch of Moscow and all Russia Kirill established patriarchal character ' for his contribution to the development of Russian literature ', said Tuesday the site of the Russian Orthodox Church. Patriarchal sign will be given to nominees with the patriarchal literary prize, included in the ' short list ', but not to become winners."
Religion and worldview,The Sovfede responded to the words of the speaker of the Parliament of the Chechen Republic about blood feud,the-sovfede-responded-to-the-words-of-the-speaker-of-the-parliament-of-the-chechen-republic-about-blood-feud,https://cdn23.img.ria.ru/images/151692/95/1516929557_0:220:2860:1829_600x0_80_0_0_cf7d10c18654da83a4e88c90978a7a63.jpg,"<strong>Moscow, 12 Mar-Tmcnet</strong>. Chechnya as one of the constituent entities of the Russian Federation does not exist under Sharia law, and according to Russian laws, in which the notion of ' blood feud ' no, RIA Novosti said a member of the Federation Council Committee for constitutional law Lyudmila Narusova. earlier Chechen Blogger Tumso Abdurakhmanov said in his Telegram that feed the Chechen Parliament Speaker Magomed Daudov declared him vendetta. According to Press Secretary Alvi Karimov, head of Chechnya, Daudov said that would require a response for defamation of the first President of Chechnya Akhmad-khadzhi Kadyrov, and it is perfectly understood, those who reported the alleged Declaration of a blood feud for bloggers. Presidential spokesman Dmitry Peskov, responding to a request to comment on this post, stated that the notion of ' blood feud ' does not fit in the Russian legal field. ' I absolutely agrees that the Russian Federal legislation the concept of blood feud does not fit. Chechnya-part The Russian Federation, and, despite they have Sharia law, should live according to Russian law, where such a thing as a blood feud, no ', ""said Lyudmila Narusova. She said, any Republic within the RUSSIAN FEDERATION has the right to ' national identity ', but It ' should not prevail '."
Religion and worldview,Ukrainian FM and ' Metropolitan ' Epiphanius discussed protection of believers of Donbass,ukrainian-fm-and-metropolitan-epiphanius-discussed-protection-of-believers-of-donbass,https://images.pexels.com/photos/56892/ukraine-tank-cars-railroad-railway-56892.jpeg?cs=srgb&dl=cold-outside-railroad-56892.jpg&fm=jpg,"<strong>KIEV, 12 Mar-Tmcnet</strong>. Minister of Foreign Affairs of Ukraine Pavlo Klimkin and head of the ' new church ' Epiphanius Dumenko discussed the protection of the rights of believers to outside Kiev territories Lugansk and Donetsk regions. ' at the beginning of lent, met with his beatitude Metropolitan Was appointed head. Talking about eternal and peaceful: the work of public Council for cooperation with religious organizations under the Ministry of Foreign Affairs, combating violations of the rights of believers in the temporarily occupied territories, protecting religious freedom ', klimkin wrote Twitter in Tuesday. Patriarch Bartholomew January 6 handed Kiev tomos of autocephaly ' new church '. As can be seen from the document, its jurisdiction is limited to the territory of Ukraine, she cannot put the bishops or the founding of the parish (parishes) abroad. There are other limitations that make the new structure dependent on Constantinople. In the Russian Orthodox Church such ' autocephaly ' called ' blank ', the day of the signing tomosa is tragic in the history of Ecumenical orthodoxy. The Ukrainian authorities in April 2014 years launched a military operation against the self-proclaimed LNR and DNI, which declared independence after the coup d'etat in Ukraine in February 2014 years. According to the UN, the victims of the conflict have become more 10 thousand people."
Religion and worldview,The COP refused to consider a request by lawmakers supporting autocephaly,the-cop-refused-to-consider-a-request-by-lawmakers-supporting-autocephaly,https://cdn25.img.ria.ru/images/155152/60/1551526096_0:14:640:374_600x0_80_0_0_652db3a7cf771852af420de083fc37e0.jpg,"<strong>Kyiv, 13 Mar-Tmcnet</strong>. The Constitutional Court of Ukraine refused to consider the request of deputies who sought to recognize the illegitimate Parliament in support of autocephaly, nagovoritsja in the Court's decision. The Verkhovna Rada in April 2018 year supported the appeal of the President Peter Poroshenko to Constantinople on creation in Ukraine United local autocephalous church. Almost 50 deputies then appealed to the Constitutional Court asking to check this order for compliance with the basic law. the Court explained that the issues raised in the decreeing Excited questions are political in nature and should be resolved within competence and political feasibility of the relevant authorities."
Religion and worldview,The Central icon of the main temple of the RF ARMED FORCES will establish in Putin's personal funds,the-central-icon-of-the-main-temple-of-the-rf-armed-forces-will-establish-in-putin-s-personal-funds,https://cdn22.img.ria.ru/images/152893/26/1528932634_0:0:3071:1728_600x0_80_0_0_5906b735f19639238feee9679e2b2926.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. The Central icon of the main temple of the Russian armed forces will be the image of the Savior, created on the personal funds of the Russian President, told the Chief Architect of the Temple of Dmitry Smirnov in an interview with the armed forces ' Red Star '. words, the icon of the Vernicle always was the most esteemed among Christians. ' Vernicle Image from ancient times is the patron of the Russian army. Let me remind you that before Peter I Russian army have not had special heraldic symbols and military banners replaced icons ', said Smirnov. He clarified that the icon will become part of a complex case with kiotom, which consists of several parts, ' it will be a kind of the Temple in the temple '. Case height is 3 meters, the width is 1.2 meters, below is a reliquary for the storage of Orthodox relics."
Religion and worldview,"VCIOM called share the Orthodox Russians, adhering to a great post",vciom-called-share-the-orthodox-russians-adhering-to-a-great-post,https://cdn25.img.ria.ru/images/105683/20/1056832028_0:317:3078:2048_600x0_80_0_0_edf2b84766a103f3f25b6abccc585c10.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. Great post complied with the 14% Russians, 75% of people who profess this religion, do not adhere to it, according to the poll. Monday Orthodox Christians take great post-the most stringent and long days of posts. Throughout the fish, according to the Charter, is allowed only in the holidays and the Annunciation of the Lord's entrance into Jerusalem, and fish spawn-on Lazarus Saturday. Multi-day post completes the celebration of Christ's resurrection or Easter, which this year will be celebrated April 28. According to the study, 14% of respondents professing orthodoxy abided by the only great post (13 per cent in the year 2018), 9% are trying to stick to most, but not all posts (12% in the year 2018). Strictly observe all the posts only 2% (3% a year ago). Do not adhere to Orthodox positions 75% of respondents (71% in the year 2018)."
Religion and worldview,Poll: complying with the post Russians increasingly abandon alcohol and meat,poll-complying-with-the-post-russians-increasingly-abandon-alcohol-and-meat,https://cdn21.img.ria.ru/images/151409/20/1514092042_0:470:2645:1958_600x0_80_0_0_bb0fef3839a5b17c1517ad7035b44c02.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. Orthodox Russians observing religious positions, great post over the past four years were more likely to refuse alcohol (54% of those surveyed), fatty foods (52%) and swearing (39%), showed the poll by VCIOM. Monday Orthodox Christians take great post-the most stringent and long of days posts. Throughout the fish, according to the Charter, is allowed only in the holidays of the Annunciation The Blessed Virgin Mary and the Lord's entrance into Jerusalem, and fish spawn-on Lazarus Saturday. Multi-day post completes the celebration of the resurrection of Christ, or Easter, which this year will be celebrated April 28. Among those who observe fasts (25%), more respondents hold religious traditions associated with restrictions. 54% of respondents so that group refuse from alcohol (20% in 2015), 52% do not eat fatty food (14% in 2015), 47% do not eat meat and dairy products (four years ago-11%). The most common tradition from adhering to the post is coloring eggs for Easter-60% (43% in 2015) also were more Russians abandon swearing during Lent-39% (18% in 2015), smoking-32% (14% four years ago), sex-18% (7% four years ago). A further 25% (8% in 2015) of Holy Communion, 24% (11% in 2015 year) commit daily prayer. According to the study, 25% of respondents professing orthodoxy abided by religious positions. Not respect them 75% of believers."
Religion and worldview,"In Australia, the Cardinal was sentenced to six years in prison for child abuse",in-australia-the-cardinal-was-sentenced-to-six-years-in-prison-for-child-abuse,https://cdn24.img.ria.ru/images/155140/57/1551405731_0:0:2931:1649_600x0_80_0_0_a97b68ae939b9cd0d2d7e5643f7e64e4.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. The Court sentenced in Australia Cardinal George Pell, the former prefect of the Vatican's secretariat for Economic Affairs, to six years in prison on charges of sexually abusing two 13-year-old church choir singers in year 1996, the tv channel reports SBS. According to the tv channel, judge Peter Kidd delivered its verdict in the District Court in Melbourne, taking into account the age of Pella, which 77 years, the gravity of the crime and the highly publicized case. He was sentenced to six years in prison, three years and eight months of which he will serve his term without parole judge Kidd stated that the reduced period of imprisonment without parole due to the age of Pella, to increase the likelihood that he will ' last years of life in society '. Previously an Australian jury found 77-year-old Cardinal guilty of sexual harassment of two 13-year-olds singing church choir. Crimes were committed prelate in 1996 year as Archbishop of Melbourne in February, acting head of the press service of the Holy See Alessandro Dzhizotti said that Pell is no longer the prefect of the Vatican's secretariat for economy. A five-year mandate of the Curia in the post, a prominent Archbishop prefect of the Secretariat for Economic Affairs has expired on February 24."
Religion and worldview,Putin transferred personal funds to build the temple icon of the armed forces,putin-transferred-personal-funds-to-build-the-temple-icon-of-the-armed-forces,https://cdn22.img.ria.ru/images/152893/26/1528932634_0:0:3071:1728_600x0_80_0_0_5906b735f19639238feee9679e2b2926.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. Russian President Vladimir Putin transferred personal funds to create the icons of the main temple of the RF armed forces, the amount of which was necessary for its manufacturing, told reporters Russian leader's spokesman Dmitry Peskov said earlier the main the architect of the Temple of Dmitry Smirnov in an interview with the armed forces ' Red Star ' told the Central icon of the Temple will be the image of the Savior, which will also be considered as the main icon of the armed forces of the Russian Federation. He also said that the icon and all unique skladen created on personal means Putin. ' indeed, Putin transferred their personal funds for manufacturing. Amount I will not call you. This is the amount that was needed to make this icon. It's actually directly the personal contribution of the President into making this the main temple of the armed forces ', ""peskov said."
Religion and worldview,The Christians of Syria through 7 years after the militia approach remember about miracles,the-christians-of-syria-through-7-years-after-the-militia-approach-remember-about-miracles,https://cdn22.img.ria.ru/images/149233/77/1492337789_0:0:2016:1134_600x0_80_0_0_7fd8e90a70d965dcb3d1b04c8ac95851.jpg,"<strong>SAJDNAJa (Syria), 13 Mar-Tmcnet</strong>. Abbots of Christian churches in Syrian Sajdnae seven years after the militia approach remember how escaped capture, as became a place of salvation for refugees and both experienced miracles. ' Historically in Sajdnae there were 40 churches and monasteries. But our country has for centuries been subjected to invasions of the barbarians, and today has been preserved hardly half of ancient temples, tells reporters the Rector of St George's Church, Serafim. His Church appeared in the 19th century over the millennial caves of hermits. Initially built a chapel, then laid the Church where burying the Patriarchs of Antioch Orthodox Church, and it became a place of pilgrimage. ' until the beginning of 2012 years we didn't even know about the war, we are not concerned. And then here, influx of refugees and all the churches, including our Sajdnai, the monastery of St. Christopher and the convent of our Lady, became a refuge for people seeking salvation and consolation ', says the Abbot he recalls how the militants shelled the city with mortars, tried to storm the Sajdnaju, triumphant infiltrators and saboteurs, as local residents were scared to take to the streets. ' But thanks to our military, militia, we were able to withstand and win ', ""said Serafim. <strong>The second after Jerusalem</strong>is still Known under its Aramaic name, Danaba, this locality in 27 kilometres north to Damascus was inhabited in the 6th century BC. According to the legend here Cain killed Abel, was born here Christianity, and many residents of this city still speak Aramaic, where Jesus preached here the Byzantine Emperor Justinian I in year 546 laid the convent of our Lady. Its main treasure remains the icon of the Virgin, called in Syria Shatura (Orthodox) is one of the four icons, according to legend, written by the evangelist Luke. She came to the monastery in the 7th century and is stored in a separate Chapel, where you can only enter without shoes before the war. Orthodox believers from all over the world flocked to Sajdnaju to worship are considered the second holiest after Jerusalem. The Virgin Mary under the name of Mariam is revered in Islam as the mother of the Prophet ISA, so Sajdnaja is both a sacred place for Muslims. <strong>Approach of terrorists and rescue</strong>in 2012 year international terrorist groups besieged the city and began its systematic destruction. The first shell landed on the territory of the monastery in January, following the killing of cleric Antiochian Orthodox Church hieromonk Vasily (Nassar). The missile did not explode, that many believers are then considered a miracle was shelling peaks the highest mountain Sajdnai, where at a height of 2.1 thousand meters on the sea level, built the monastery of cherubs. In October the year 2013 in this monastery was established there in Armenia bronze 32-meter together with pedestal sculpture with the image of Christ in the heart. sculpture, dubbed ' I came to save the world ', is installed with blessings of the Patriarchs of Antioch and Moscow to get approval for the project, one of the leaders of Islam, Mufti of Syria Ahmad Hassoun in 2005 year met with Russian President Vladimir Putin. Curator of the project Moscow Theological Academy in Troitse-sergiyeva Lavra monument stands on the historic pilgrimage route of Constantinople-Jerusalem. It is visible from Lebanon, Jordan, Palestine and Israel. All three days, during the installation of the composition, the fighting in the area had not been maintained, but then the militants have occupied the dominant height, plundered the monastery of cherubs and few years waged attacks Sajdnai and neighbouring Maaljuli-another early shrines Christianity. Maaljulja fell, but the seizure of Russian intervention prevented a Sajdnai, so the Syrian Christians believe the Russian military, and with them and all the people of Russia, the liberators. <strong>Monastery of our Lady of the</strong>convent of our Lady of Fevronia recalls the legend of the founding of this very famous cloister In The Middle East. According to legend, the Virgin Mary in the guise of Gazelles led which suffered from heat and thirst army Emperor Justinian to the mountain source, and then demanded that he lay a temple here, promising that would become his patron. After defeating the Persians, against whom he was going to war, then Justinian fulfilled promise. Mother remembers how hundreds of thousands of pilgrims annually before the war came here to venerate the icon of the Virgin, as the monastery became a haven for refugees, including Muslims when in year 2013 militants factions ' front Al-Nusry ' (banned in Russia) actually blocked city. people were starving in the monastery and prayed tirelessly icon of the Virgin, recalls Fevroniya. According to her, they are already preparing for death, when the icon suddenly aircraft carrier-and on the next day morning in the temple came Muslim and said that in a dream the Virgin Mary appeared to him and asked ' feed the children '. Already towards evening the monastery arrived truck with trailer, filled with products from the unknown philanthropist, enough food for three months, said Prioress. This saved from agonizing death hundreds and hundreds of people hiding from the shelling in the walls of the monastery, she said. Remembers nun and how going from monastic schools remove children to the bus, which was supposed to deliver them to their homes-but suddenly lingered, and at that moment, a mortar shell exploded in front of the school. Fevronia was unable to explain what exactly caused her to stop children. After the end of the war the monastery reopened the doors for girls from all over the Middle East. Monastery accepts children from years and provides all necessary before reaching 18 years of age, after which the girls can become nuns or return to normal life."
Religion and worldview,In EEK commented on the verdict of the arrow in the Jewish Museum of Brussels,in-eek-commented-on-the-verdict-of-the-arrow-in-the-jewish-museum-of-brussels,https://cdn24.img.ria.ru/images/100925/96/1009259604_0:184:3500:2153_600x0_80_0_0_3f70c53b5a8c07dfe6a6355054279c1a.jpg,"<strong>Moscow, 13 Mar-Tmcnet.</strong> The European Jewish Congress (EJC) upheld the decision of the Court, which convicted for life Mehdi Nemmusha, who in the year 2014 arranged the bombing at the Jewish Museum in Brussels, RIA Novosti was told in the press service of the EJC. In may 2014 years Nemmush shot from a Jewish Museum visitors in Brussels. Victims of the attack have become four. It was the first attack on behalf of the ' Islamic State ' *. According to him, during the scandalous trial Belgian justice was subjected to attack by leftist radicals, adherents of conspiracy theories, defending Nemmusha. Judges, juries and law enforcement officials, said Cantor, ' received repeated and direct threats from extremist groups '. ' Comforts that eventually was passed the most severe sentence and was given a clear signal that terrorists deserve no mercy, no indulgence ',-said the head of the EJC."
Radio Sputnik,"' On a leash '. Expert of the words Pro, Pompeo, United States allies and Russian gas",on-a-leash-expert-of-the-words-pro-pompeo-united-states-allies-and-russian-gas,https://cdn22.img.ria.ru/images/155172/76/1551727677_0:208:4000:2458_600x0_80_0_0_1fb3cb7df478c658f2f5894c10d54241.jpg,"United States do not want their allies dependent on Russian gas, and do not want to depend on oil from Venezuela, said American Secretary of State Mike Pompeo. ' we do not want European colleagues were tied to Russian gas through Nord Stream project '-2 ', just as we don't want ourselves dependent on Venezuelan oil supplies ', ""he said. the United States actively opposed to the Nord Stream project '-2 ', which involves the construction of two threads of the gas pipeline with a total capacity of 55 billion cubic meters of gas per year from the coast of Russia through the Baltic Sea to Germany. In addition to the United States, actively promoting the EU its liquefied natural gas (LNG), against the construction of the ' Nord Stream-2 ' supports Ukraine, as well as Poland, Lithuania and Latvia, which considered the draft political."
Unified Russia,The EP excluded from Volgograd Deputy party after words about tunejadcah,the-ep-excluded-from-volgograd-deputy-party-after-words-about-tunejadcah,https://cdn22.img.ria.ru/images/155175/71/1551757152_0:67:1149:713_600x0_80_0_0_816ad23a9bcc99c22ea430a499e31176.jpg,"<strong>Volgograd, 13 Mar-</strong> <strong>Ria Novosti News Agency</strong>. The Volgograd oblast Duma deputy Hasan Nabiyeva, had called the poor pensioners ' parasites and alkashami ', has been expelled from the ' United Russia ', RIA Novosti was told in the press service of the regional branch of the party. as indicated, with the exception of members of Nabieva The EP voted unanimously. Last week, in social networks, on which regional Deputy during the discussion of the draft federal law on social regulation non-working pensioners whose income is below the subsistence level, stated that those who worked, the normal pension — 20-25 thousand and eight thousand receive ' hence ""useless eaters and alkashi '. According to him, the poor themselves to blame for their situation. He also proposed a supplement to pensions not exceeding 1000 or 500 rubles. After statements of the regional Deputy Secretary of the Volgograd regional branch of the ' United Russia ' Sergey Miners on behalf of the Party apologized for the word official."
Radio Sputnik,Americanist explained words Pompeo on ' pressure ' of Russia to Ukraine,americanist-explained-words-pompeo-on-pressure-of-russia-to-ukraine,https://cdn23.img.ria.ru/images/152895/78/1528957866_0:0:4825:2714_600x0_80_0_0_a79dfd3973293749e204bdb1e98f989e.jpg,"United States Secretary of State Mike Pompeo accused Russia of political pressure on Ukraine through energy. ' Russia uses pipelines to exert pressure, political pressure on Ukraine ',-said Pompeo, speaking with a speech at the Conference CERAWeek. He also said that Russia ' invaded Ukraine to gain access to its oil and gas reserves '. ' It (Russia) is determined to thwart Ukraine to use its energy reserves and use their pipelines and networks to bring energy to the homes of its citizens ', says Secretary of State previously rejected accusations Russia. Western interference in the internal affairs of Ukraine and stated that it is interested in resolving the Ukrainian conflict."
Federation Council Of Russia,Sovfed approves law on fines for distributing news fejkovyh,sovfed-approves-law-on-fines-for-distributing-news-fejkovyh,https://cdn22.img.ria.ru/images/153117/89/1531178974_0:0:3197:1799_600x0_80_0_0_7bb3aea753d4aef520677b3cf9d33a86.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. The Federation Council approved Wednesday at a meeting of the law on liability for disseminating false information document was introduced by the senators in the State Duma Andrei Klishasom and Ludmila Side, as well as Deputy Dmitry Vyatkin. For dissemination incorrect data, created a threat of harm to the life or health of citizens, mass violation of public order, if these steps do not contain criminal penalties introduced penalty for citizens from 30 up to 100 thousand rubles ' with confiscation of the object administrative offence or not '; officials-fine from 60 to 200 thousand rubles, for legal entities-fine from 200 to 500 thousand rubles from confiscation of the object of the administrative offence or without such. For distributing fake, resulting in interference in the work of vital facilities, transport or social structure, communication, energy, it is proposed to punish citizens fines from 100 to 300 thousand roubles confiscation of the object of the administrative offence or without it; officials-fines from 300 to 600 thousand rubles: legal entities-fines from 500 thousand to 1 million roubles with the forfeiture of the subject of administrative offence or without such. For dissemination in the media and on the Internet fake, resulting in the death of a person , causing damage to health or property, termination of work of vital facilities, transport or social structure, communication, energy, proposed to introduce fines for citizens from 300 to 400 thousand rubles, with confiscation of the administrative subject offence or without it; officials from fines 600 to 900 thousand rubles, for legal entities-fines from 1 million to 1.5 million roubles with the forfeiture of the subject of the administrative offences or not. All cases of proceedings in respect of the administrative offences within the RUSSIAN procuratorial authorities are notified 12:00 am."
Radio Sputnik,' Outdoor Putin '. Americans want to know the President of Russia closer,outdoor-putin-americans-want-to-know-the-president-of-russia-closer,https://cdn21.img.ria.ru/images/155164/28/1551642829_0:41:3070:1769_600x0_80_0_0_d860d564f89d956a91d716bb8cb2f707.jpg,"Laws adopted in the United States, should fulfil in all countries considered in Washington. First, American officials were surprised that Russia does not adhere to American sanctions. And then decided to fight their laws with ' Russian corruption '. Congressmen approved the document with the funny name ' openness ' of Vladimir Putin. Listen, you've seen him on fishing, skiing, skating, even on a bear, with a naked torso in a kimono, with bouquets of flowers, which he gave the visiting women. Where more than open? It turned out, this is not enough-you need to get into the Russian leader's purse and find out its financial condition. Fine, that intelligence will work, it will be possible to create a Special Commission to build a separate building for it, require a serious budget. In fact too simple and uninteresting to look at Vladimir Putin's declaration that appears every year in open access. All but American intelligence knows that he has the land, garage, ' Niva ' and trailer. However, another approved Bill reaffirms that the search of the Declaration in the Internet is too complicated. Intelligence instructed to ascertain the ' intention of the Russian leadership '. ""well, now I understand why things are going so hard with the United States. The Russian leadership at all levels at every opportunity said about their intentions and denotes its position, explains, illustrates, and conducts analogy. But in the United States do not understand-and then begin to gather. Well, of course, they still decided to try to understand the opponent. But why make the whole event, giving a special exploration task? Yes, turn on the tv, open your newspaper-you have no news release without Putin-and just carefully listen and grasp in what he says. And the money you will save, and the case may go on lad."
Federation Council Of Russia,Sovfed approves law on fines for insult of society and the State,sovfed-approves-law-on-fines-for-insult-of-society-and-the-state,https://cdn23.img.ria.ru/images/149847/76/1498477629_0:0:3436:1933_600x0_80_0_0_93b735abdf92d3fa0e706216d76055c3.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. The Federation Council approved Wednesday a law on administrative liability for the dissemination of information, society, State, insulting state symbols. For publications introduced fines of irreverent 30 to 100 thousand rubles. A repeated offence would result in a fine from 100 to 200 thousand rubles or administrative arrest for up to 15 days. If the same acts have been committed by a person who has previously been subject to administrative punishment for the same administrative offence more than two times, they will be punished by a fine of 200 to 300 thousand roubles or administrative arrest for up to 15 days. All cases of prima facie cases about administrative offences specified for 12:00 am notified bodies of the Procurator's Office of the Russian Federation."
Radio Sputnik,The last moan: EP ' spat ' in the garden of Russia,the-last-moan-ep-spat-in-the-garden-of-russia,https://cdn25.img.ria.ru/images/152557/11/1525571112_0:0:2890:1627_600x0_80_0_0_ba85a2fb7ee7d3f187eb4269b4fed2d0.jpg,"The European Parliament adopted a resolution in which it structures the EU asked to no longer consider Russia as a strategic partner. Passed the document does not say that ' Cheers '-many objected, but passed. In the text a lot of high-sounding words about international law, democratic principles and security. In particular, the need for a critical and comprehensive reappraisal of Europe in its relations with Moscow and on the revision of the agreement on partnership and cooperation with it. The European Parliament, we should say, spoke in his repertoire. Anti-Russian documents in previous years it naprinimal enough. About propaganda, aggression and all like that. And how many are there sounded appropriate verbal is not considered. There is still such a calculator. The European Parliament, of course, not open themselves in the best light. In fact they are trying to fight against the objective reality, about the same as the daily sunrise. Historically, Russia and Europe-strategic partners, outside Depending on the number and quality of the resolutions. First of all, the economy. So the way the world works, how many nor zazhmurivajsja in the hope that you won't notice. And had voted in favour of the resolution, the deputies look like a sort of exasperated children will case caught in politics. Finally, the executive bodies of the European Union, as well as national Governments, is not required to implement the recommendations of this body. So the chances of the tale make true supporters ' poprizhat ' Russia, to put it mildly, are slim. Finally, vote in Strasbourg resembled a dance the dying swan. More precisely, the seven hundred swans. And still more precisely, ' lame ducks '. This spring, after the elections, the European Parliament radically upgraded. Not only personal, but also in political terms. It can and polevet, and popravet at the same time. Plus there are guaranteed to appear people more loyal to Russia and to the Russian-EU relations-more responsibly. The result is a feeling that in the end the current composition simply decided to make the shot. Or rather, the gob. But unforgettable and effective as any spit, he failed."
Who become,Named promising new profession taught in institutions of STR,named-promising-new-profession-taught-in-institutions-of-str,https://cdn24.img.ria.ru/images/154793/89/1547938937_0:0:1501:845_600x0_80_0_0_b8633a90c72784548fdce46bee62e28f.jpg,"<strong>Moscow, 13 Mar-Tmcnet</strong>. Robotics, mechatronics, and preparing laboratory-ecologists is a new and promising profession who today teach organization of secondary vocational education (MBO), RIA Novosti was told in the press service of Russian Education. the press service noted that in recent years ' State with the active participation of professional pedagogical community and business held a whopping STRS changes '. ' Radically changing the content of education requirements and conditions of the learning process: approval and introduction of new educational standards and programs, based on a list of the top 50 professions, which includes the 50 most demanded professions requiring availability of secondary vocational education. Moreover, over the past two years, the Ministry updated 41 educational standard of secondary vocational education. Among the new professions, which already today are trained to SPR organization: Mechatronics, robotics, training of laboratory technicians-environmentalists ', told in the Office."
Radio Sputnik,Former Verkhovna Rada Deputy: I am sorry that in the UN ' noticed ' killings in the streets of Kyiv,former-verkhovna-rada-deputy-i-am-sorry-that-in-the-un-noticed-killings-in-the-streets-of-kyiv,https://cdn25.img.ria.ru/images/155130/90/1551309012_0:203:2920:1846_600x0_80_0_0_7cbc7544be1de919e67d82aa71fcdbf5.jpg,"The Office of the High Commissioner for human rights (OHCHR) issued a report on the human rights situation in Ukraine in the run-up to the elections. The document states that, in the prevailing atmosphere of intimidation ' ', that does not give people openly express their disagreement with government policy also notes that the trend in Ukraine ' cruel ' attacks against journalists and civil society activists. According to OHCHR, most often attacks committed right-wing radicals, and in most cases such crimes go unpunished. presidential elections will be held in Ukraine on March 31."
Radio Sputnik,' Performance on April Fool's day '. A political analyst about plans for Saakashvili to fly to Kiev,performance-on-april-fool-s-day-a-political-analyst-about-plans-for-saakashvili-to-fly-to-kiev,https://cdn21.img.ria.ru/images/151456/10/1514561020_0:125:3071:1852_600x0_80_0_0_57c1ea2053dcc29b27773ecf44bf4d22.jpg,"Georgia's ex-President and former Governor of Odessa region, Mikhail Saakashvili, said he intends to fly to Ukraine on April 1, because I am sure that the President will not be Pyotr Poroshenko in the second round of the presidential elections, and because his entry No one else will. ' April 1, 2019, I'm going to land in the ' Boryspil ' (International Airport (Kiev)-ed.) ... I took the ticket, because I am sure that Poroshenko will not pass into the second round. and as soon as he has passed on to the second round, I am more than confident that no border guard will not carry out his orders, not to let me on Ukraine ',-Saakashvili said in the interview with journalist Dmitry Gordon, videos posted on YouTube channel. Saakashvili also demonstrated on a phone bought electronic tickets."
